# Force and moment coefficients
# dragDir     : (9.961909e-01 0.000000e+00 8.719920e-02)
# sideDir     : (0.000000e+00 1.000000e+00 -0.000000e+00)
# liftDir     : (-8.719920e-02 0.000000e+00 9.961909e-01)
# rollAxis    : (9.961909e-01 0.000000e+00 8.719920e-02)
# pitchAxis   : (0.000000e+00 1.000000e+00 -0.000000e+00)
# yawAxis     : (-8.719920e-02 0.000000e+00 9.961909e-01)
# magUInf     : 3.000000e+01
# lRef        : 2.000000e-01
# Aref        : 1.200000e-01
# CofR        : (5.000000e-02 -3.000000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
130           	2.874023e-02	3.263931e-02	-3.899087e-03	1.513750e-01	5.381021e-02	9.756482e-02	-2.187731e-02	1.826920e-02	-1.329325e-03	-3.848882e-03	-3.253766e-03	-5.951157e-04
131           	2.874409e-02	3.268608e-02	-3.941991e-03	1.515322e-01	5.381778e-02	9.771440e-02	-2.194831e-02	1.831404e-02	-1.331801e-03	-3.852643e-03	-3.258122e-03	-5.945205e-04
132           	2.875281e-02	3.274417e-02	-3.991352e-03	1.517225e-01	5.382206e-02	9.790049e-02	-2.203922e-02	1.836776e-02	-1.335238e-03	-3.856389e-03	-3.263432e-03	-5.929568e-04
133           	2.876645e-02	3.281325e-02	-4.046799e-03	1.519525e-01	5.382187e-02	9.813062e-02	-2.215438e-02	1.843002e-02	-1.339598e-03	-3.860083e-03	-3.269640e-03	-5.904432e-04
134           	2.878748e-02	3.289531e-02	-4.107830e-03	1.522387e-01	5.381662e-02	9.842205e-02	-2.230271e-02	1.850157e-02	-1.345189e-03	-3.863710e-03	-3.277043e-03	-5.866663e-04
135           	2.881881e-02	3.299278e-02	-4.173968e-03	1.525972e-01	5.380750e-02	9.878974e-02	-2.249112e-02	1.858337e-02	-1.352358e-03	-3.867305e-03	-3.286011e-03	-5.812950e-04
136           	2.886177e-02	3.310663e-02	-4.244861e-03	1.530348e-01	5.379673e-02	9.923807e-02	-2.272067e-02	1.867574e-02	-1.361178e-03	-3.870908e-03	-3.296632e-03	-5.742761e-04
137           	2.891549e-02	3.323515e-02	-4.319662e-03	1.535465e-01	5.378585e-02	9.976070e-02	-2.298742e-02	1.877741e-02	-1.371314e-03	-3.874525e-03	-3.308576e-03	-5.659487e-04
138           	2.897819e-02	3.337600e-02	-4.397815e-03	1.541246e-01	5.377514e-02	1.003494e-01	-2.328715e-02	1.888691e-02	-1.382335e-03	-3.878131e-03	-3.321401e-03	-5.567301e-04
139           	2.904846e-02	3.352758e-02	-4.479119e-03	1.547641e-01	5.376421e-02	1.009999e-01	-2.361784e-02	1.900335e-02	-1.393958e-03	-3.881680e-03	-3.334798e-03	-5.468823e-04
140           	2.912556e-02	3.368873e-02	-4.563169e-03	1.554636e-01	5.375305e-02	1.017105e-01	-2.397874e-02	1.912595e-02	-1.406020e-03	-3.885159e-03	-3.348600e-03	-5.365593e-04
141           	2.920895e-02	3.385824e-02	-4.649288e-03	1.562204e-01	5.374242e-02	1.024780e-01	-2.436780e-02	1.925376e-02	-1.418438e-03	-3.888591e-03	-3.362734e-03	-5.258574e-04
142           	2.929755e-02	3.403405e-02	-4.736502e-03	1.570277e-01	5.373343e-02	1.032943e-01	-2.478041e-02	1.938528e-02	-1.431018e-03	-3.892019e-03	-3.377028e-03	-5.149913e-04
143           	2.938963e-02	3.421364e-02	-4.824009e-03	1.578742e-01	5.372710e-02	1.041471e-01	-2.521001e-02	1.951883e-02	-1.443420e-03	-3.895470e-03	-3.391156e-03	-5.043148e-04
144           	2.948329e-02	3.439420e-02	-4.910903e-03	1.587468e-01	5.372388e-02	1.050229e-01	-2.564951e-02	1.965255e-02	-1.455360e-03	-3.898948e-03	-3.404834e-03	-4.941146e-04
145           	2.957698e-02	3.457338e-02	-4.996399e-03	1.596339e-01	5.372392e-02	1.059100e-01	-2.609303e-02	1.978489e-02	-1.466748e-03	-3.902426e-03	-3.417961e-03	-4.844646e-04
146           	2.966962e-02	3.474924e-02	-5.079623e-03	1.605267e-01	5.372754e-02	1.067992e-01	-2.653581e-02	1.991443e-02	-1.477606e-03	-3.905860e-03	-3.430536e-03	-4.753242e-04
147           	2.976032e-02	3.492013e-02	-5.159809e-03	1.614162e-01	5.373532e-02	1.076809e-01	-2.697277e-02	2.003997e-02	-1.487942e-03	-3.909234e-03	-3.442559e-03	-4.666752e-04
148           	2.984828e-02	3.508487e-02	-5.236584e-03	1.622913e-01	5.374798e-02	1.085433e-01	-2.739766e-02	2.016073e-02	-1.497731e-03	-3.912567e-03	-3.454014e-03	-4.585530e-04
149           	2.993252e-02	3.524254e-02	-5.310020e-03	1.631385e-01	5.376621e-02	1.093723e-01	-2.780304e-02	2.027628e-02	-1.506972e-03	-3.915897e-03	-3.464921e-03	-4.509758e-04
150           	3.001188e-02	3.539223e-02	-5.380349e-03	1.639440e-01	5.379057e-02	1.101534e-01	-2.818140e-02	2.038629e-02	-1.515688e-03	-3.919256e-03	-3.475316e-03	-4.439400e-04
151           	3.008511e-02	3.553289e-02	-5.447776e-03	1.646947e-01	5.382146e-02	1.108733e-01	-2.852591e-02	2.049033e-02	-1.523897e-03	-3.922629e-03	-3.485212e-03	-4.374176e-04
152           	3.015112e-02	3.566334e-02	-5.512221e-03	1.653799e-01	5.385913e-02	1.115208e-01	-2.883083e-02	2.058778e-02	-1.531577e-03	-3.925990e-03	-3.494572e-03	-4.314178e-04
153           	3.020889e-02	3.578195e-02	-5.573067e-03	1.659899e-01	5.390357e-02	1.120863e-01	-2.909136e-02	2.067751e-02	-1.538663e-03	-3.929329e-03	-3.503328e-03	-4.260012e-04
154           	3.025768e-02	3.588736e-02	-5.629678e-03	1.665179e-01	5.395455e-02	1.125634e-01	-2.930440e-02	2.075852e-02	-1.545048e-03	-3.932658e-03	-3.511377e-03	-4.212806e-04
155           	3.029730e-02	3.597873e-02	-5.681430e-03	1.669616e-01	5.401167e-02	1.129499e-01	-2.946911e-02	2.083008e-02	-1.550613e-03	-3.935982e-03	-3.518604e-03	-4.173783e-04
156           	3.032829e-02	3.605628e-02	-5.727990e-03	1.673232e-01	5.407461e-02	1.132486e-01	-2.958699e-02	2.089213e-02	-1.555281e-03	-3.939287e-03	-3.524924e-03	-4.143627e-04
157           	3.035190e-02	3.612129e-02	-5.769399e-03	1.676086e-01	5.414311e-02	1.134655e-01	-2.966118e-02	2.094535e-02	-1.559102e-03	-3.942542e-03	-3.530373e-03	-4.121692e-04
158           	3.036950e-02	3.617547e-02	-5.805976e-03	1.678235e-01	5.421665e-02	1.136068e-01	-2.969509e-02	2.099072e-02	-1.562215e-03	-3.945728e-03	-3.535079e-03	-4.106486e-04
159           	3.038205e-02	3.622007e-02	-5.838022e-03	1.679716e-01	5.429459e-02	1.136771e-01	-2.969123e-02	2.102905e-02	-1.564784e-03	-3.948843e-03	-3.539206e-03	-4.096378e-04
160           	3.038992e-02	3.625584e-02	-5.865915e-03	1.680549e-01	5.437639e-02	1.136785e-01	-2.965105e-02	2.106088e-02	-1.566912e-03	-3.951901e-03	-3.542863e-03	-4.090382e-04
161           	3.039322e-02	3.628340e-02	-5.890180e-03	1.680749e-01	5.446170e-02	1.136132e-01	-2.957577e-02	2.108679e-02	-1.568599e-03	-3.954904e-03	-3.546051e-03	-4.088525e-04
162           	3.039223e-02	3.630364e-02	-5.911412e-03	1.680346e-01	5.455026e-02	1.134843e-01	-2.946701e-02	2.110753e-02	-1.569834e-03	-3.957832e-03	-3.548750e-03	-4.090820e-04
163           	3.038744e-02	3.631749e-02	-5.930052e-03	1.679374e-01	5.464176e-02	1.132957e-01	-2.932696e-02	2.112377e-02	-1.570689e-03	-3.960660e-03	-3.551019e-03	-4.096405e-04
164           	3.037923e-02	3.632567e-02	-5.946447e-03	1.677877e-01	5.473581e-02	1.130518e-01	-2.915802e-02	2.113606e-02	-1.571283e-03	-3.963368e-03	-3.552967e-03	-4.104012e-04
165           	3.036758e-02	3.632863e-02	-5.961050e-03	1.675890e-01	5.483201e-02	1.127570e-01	-2.896247e-02	2.114484e-02	-1.571717e-03	-3.965952e-03	-3.554693e-03	-4.112589e-04
166           	3.035212e-02	3.632657e-02	-5.974445e-03	1.673447e-01	5.492998e-02	1.124147e-01	-2.874237e-02	2.115051e-02	-1.571958e-03	-3.968407e-03	-3.556162e-03	-4.122452e-04
167           	3.033263e-02	3.632010e-02	-5.987464e-03	1.670588e-01	5.502948e-02	1.120293e-01	-2.849994e-02	2.115378e-02	-1.572002e-03	-3.970735e-03	-3.557370e-03	-4.133655e-04
168           	3.030931e-02	3.631007e-02	-6.000763e-03	1.667356e-01	5.513026e-02	1.116054e-01	-2.823756e-02	2.115542e-02	-1.571949e-03	-3.972938e-03	-3.558418e-03	-4.145204e-04
169           	3.028256e-02	3.629713e-02	-6.014577e-03	1.663795e-01	5.523198e-02	1.111475e-01	-2.795777e-02	2.115586e-02	-1.571889e-03	-3.975017e-03	-3.559397e-03	-4.156198e-04
170           	3.025272e-02	3.628154e-02	-6.028817e-03	1.659951e-01	5.533422e-02	1.106608e-01	-2.766330e-02	2.115518e-02	-1.571816e-03	-3.976965e-03	-3.560299e-03	-4.166668e-04
171           	3.021996e-02	3.626341e-02	-6.043447e-03	1.655873e-01	5.543657e-02	1.101507e-01	-2.735708e-02	2.115343e-02	-1.571654e-03	-3.978775e-03	-3.561042e-03	-4.177329e-04
172           	3.018433e-02	3.624296e-02	-6.058634e-03	1.651614e-01	5.553868e-02	1.096227e-01	-2.704202e-02	2.115080e-02	-1.571303e-03	-3.980437e-03	-3.561522e-03	-4.189153e-04
173           	3.014592e-02	3.622065e-02	-6.074731e-03	1.647224e-01	5.564029e-02	1.090821e-01	-2.672089e-02	2.114769e-02	-1.570697e-03	-3.981953e-03	-3.561673e-03	-4.202797e-04
174           	3.010506e-02	3.619697e-02	-6.091911e-03	1.642745e-01	5.574111e-02	1.085334e-01	-2.639613e-02	2.114444e-02	-1.569822e-03	-3.983330e-03	-3.561486e-03	-4.218432e-04
175           	3.006209e-02	3.617223e-02	-6.110140e-03	1.638215e-01	5.584080e-02	1.079807e-01	-2.606993e-02	2.114118e-02	-1.568645e-03	-3.984578e-03	-3.560934e-03	-4.236437e-04
176           	3.001730e-02	3.614641e-02	-6.129113e-03	1.633663e-01	5.593900e-02	1.074273e-01	-2.574414e-02	2.113776e-02	-1.567150e-03	-3.985709e-03	-3.560005e-03	-4.257048e-04
177           	2.997095e-02	3.611949e-02	-6.148539e-03	1.629118e-01	5.603538e-02	1.068764e-01	-2.542053e-02	2.113401e-02	-1.565351e-03	-3.986733e-03	-3.558718e-03	-4.280150e-04
178           	2.992335e-02	3.609162e-02	-6.168275e-03	1.624609e-01	5.612970e-02	1.063312e-01	-2.510075e-02	2.112995e-02	-1.563310e-03	-3.987654e-03	-3.557137e-03	-4.305169e-04
179           	2.987480e-02	3.606290e-02	-6.188100e-03	1.620157e-01	5.622171e-02	1.057940e-01	-2.478616e-02	2.112550e-02	-1.561064e-03	-3.988475e-03	-3.555301e-03	-4.331740e-04
180           	2.982568e-02	3.603348e-02	-6.207802e-03	1.615778e-01	5.631116e-02	1.052667e-01	-2.447776e-02	2.112064e-02	-1.558662e-03	-3.989199e-03	-3.553262e-03	-4.359379e-04
181           	2.977635e-02	3.600371e-02	-6.227355e-03	1.611486e-01	5.639782e-02	1.047508e-01	-2.417649e-02	2.111553e-02	-1.556155e-03	-3.989829e-03	-3.551070e-03	-4.387597e-04
182           	2.972707e-02	3.597401e-02	-6.246947e-03	1.607296e-01	5.648149e-02	1.042481e-01	-2.388330e-02	2.111048e-02	-1.553547e-03	-3.990370e-03	-3.548732e-03	-4.416381e-04
183           	2.967788e-02	3.594464e-02	-6.266759e-03	1.603223e-01	5.656204e-02	1.037602e-01	-2.359909e-02	2.110570e-02	-1.550765e-03	-3.990830e-03	-3.546180e-03	-4.446502e-04
184           	2.962876e-02	3.591549e-02	-6.286737e-03	1.599276e-01	5.663933e-02	1.032883e-01	-2.332448e-02	2.110111e-02	-1.547731e-03	-3.991219e-03	-3.543340e-03	-4.478788e-04
185           	2.957969e-02	3.588627e-02	-6.306571e-03	1.595459e-01	5.671323e-02	1.028326e-01	-2.305971e-02	2.109642e-02	-1.544423e-03	-3.991549e-03	-3.540198e-03	-4.513512e-04
186           	2.953081e-02	3.585674e-02	-6.325928e-03	1.591768e-01	5.678359e-02	1.023932e-01	-2.280479e-02	2.109134e-02	-1.540882e-03	-3.991827e-03	-3.536795e-03	-4.550316e-04
187           	2.948232e-02	3.582697e-02	-6.344646e-03	1.588202e-01	5.685030e-02	1.019699e-01	-2.255980e-02	2.108581e-02	-1.537197e-03	-3.992058e-03	-3.533226e-03	-4.588323e-04
188           	2.943444e-02	3.579723e-02	-6.362796e-03	1.584767e-01	5.691331e-02	1.015634e-01	-2.232505e-02	2.108001e-02	-1.533439e-03	-3.992246e-03	-3.529562e-03	-4.626839e-04
189           	2.938733e-02	3.576780e-02	-6.380471e-03	1.581469e-01	5.697261e-02	1.011743e-01	-2.210086e-02	2.107414e-02	-1.529666e-03	-3.992396e-03	-3.525864e-03	-4.665320e-04
190           	2.934115e-02	3.573887e-02	-6.397726e-03	1.578312e-01	5.702821e-02	1.008030e-01	-2.188741e-02	2.106830e-02	-1.525909e-03	-3.992511e-03	-3.522164e-03	-4.703466e-04
191           	2.929596e-02	3.571043e-02	-6.414477e-03	1.575295e-01	5.708011e-02	1.004494e-01	-2.168464e-02	2.106246e-02	-1.522176e-03	-3.992589e-03	-3.518471e-03	-4.741183e-04
192           	2.925183e-02	3.568241e-02	-6.430579e-03	1.572415e-01	5.712831e-02	1.001132e-01	-2.149245e-02	2.105649e-02	-1.518477e-03	-3.992633e-03	-3.514794e-03	-4.778393e-04
193           	2.920884e-02	3.565486e-02	-6.446021e-03	1.569674e-01	5.717287e-02	9.979452e-02	-2.131083e-02	2.105044e-02	-1.514824e-03	-3.992642e-03	-3.511145e-03	-4.814970e-04
194           	2.916703e-02	3.562804e-02	-6.461006e-03	1.567074e-01	5.721387e-02	9.949348e-02	-2.113980e-02	2.104452e-02	-1.511223e-03	-3.992618e-03	-3.507532e-03	-4.850865e-04
195           	2.912647e-02	3.560222e-02	-6.475751e-03	1.564614e-01	5.725140e-02	9.921005e-02	-2.097933e-02	2.103899e-02	-1.507664e-03	-3.992564e-03	-3.503946e-03	-4.886183e-04
196           	2.908718e-02	3.557744e-02	-6.490255e-03	1.562293e-01	5.728550e-02	9.894382e-02	-2.082916e-02	2.103385e-02	-1.504168e-03	-3.992483e-03	-3.500410e-03	-4.920735e-04
197           	2.904925e-02	3.555356e-02	-6.504313e-03	1.560104e-01	5.731625e-02	9.869413e-02	-2.068894e-02	2.102894e-02	-1.500766e-03	-3.992382e-03	-3.496957e-03	-4.954252e-04
198           	2.901277e-02	3.553043e-02	-6.517652e-03	1.558038e-01	5.734369e-02	9.846013e-02	-2.055822e-02	2.102404e-02	-1.497531e-03	-3.992262e-03	-3.493662e-03	-4.985999e-04
199           	2.897780e-02	3.550795e-02	-6.530153e-03	1.556088e-01	5.736782e-02	9.824097e-02	-2.043658e-02	2.101905e-02	-1.494508e-03	-3.992121e-03	-3.490569e-03	-5.015527e-04
200           	2.894430e-02	3.548609e-02	-6.541793e-03	1.554247e-01	5.738871e-02	9.803595e-02	-2.032362e-02	2.101394e-02	-1.491655e-03	-3.991962e-03	-3.487636e-03	-5.043265e-04
201           	2.891221e-02	3.546484e-02	-6.552624e-03	1.552509e-01	5.740642e-02	9.784452e-02	-2.021905e-02	2.100873e-02	-1.488887e-03	-3.991781e-03	-3.484778e-03	-5.070034e-04
202           	2.888157e-02	3.544426e-02	-6.562691e-03	1.550873e-01	5.742107e-02	9.766620e-02	-2.012257e-02	2.100348e-02	-1.486188e-03	-3.991580e-03	-3.481978e-03	-5.096018e-04
203           	2.885247e-02	3.542445e-02	-6.571975e-03	1.549331e-01	5.743274e-02	9.750038e-02	-2.003382e-02	2.099821e-02	-1.483619e-03	-3.991359e-03	-3.479298e-03	-5.120603e-04
204           	2.882496e-02	3.540538e-02	-6.580416e-03	1.547877e-01	5.744149e-02	9.734621e-02	-1.995236e-02	2.099290e-02	-1.481253e-03	-3.991122e-03	-3.476814e-03	-5.143079e-04
205           	2.879904e-02	3.538703e-02	-6.587989e-03	1.546502e-01	5.744733e-02	9.720282e-02	-1.987774e-02	2.098751e-02	-1.479123e-03	-3.990873e-03	-3.474560e-03	-5.163138e-04
206           	2.877467e-02	3.536936e-02	-6.594686e-03	1.545199e-01	5.745034e-02	9.706958e-02	-1.980962e-02	2.098202e-02	-1.477252e-03	-3.990617e-03	-3.472560e-03	-5.180571e-04
207           	2.875185e-02	3.535237e-02	-6.600522e-03	1.543966e-01	5.745060e-02	9.694595e-02	-1.974767e-02	2.097644e-02	-1.475603e-03	-3.990359e-03	-3.470783e-03	-5.195761e-04
208           	2.873046e-02	3.533603e-02	-6.605563e-03	1.542796e-01	5.744822e-02	9.683139e-02	-1.969159e-02	2.097079e-02	-1.474097e-03	-3.990098e-03	-3.469146e-03	-5.209526e-04
209           	2.871041e-02	3.532029e-02	-6.609872e-03	1.541685e-01	5.744325e-02	9.672526e-02	-1.964101e-02	2.096508e-02	-1.472655e-03	-3.989835e-03	-3.467572e-03	-5.222627e-04
210           	2.869162e-02	3.530507e-02	-6.613448e-03	1.540627e-01	5.743577e-02	9.662689e-02	-1.959556e-02	2.095926e-02	-1.471271e-03	-3.989566e-03	-3.466054e-03	-5.235122e-04
211           	2.867405e-02	3.529033e-02	-6.616280e-03	1.539615e-01	5.742584e-02	9.653565e-02	-1.955491e-02	2.095331e-02	-1.469982e-03	-3.989296e-03	-3.464630e-03	-5.246656e-04
212           	2.865771e-02	3.527606e-02	-6.618358e-03	1.538645e-01	5.741354e-02	9.645098e-02	-1.951872e-02	2.094721e-02	-1.468827e-03	-3.989024e-03	-3.463339e-03	-5.256852e-04
213           	2.864251e-02	3.526217e-02	-6.619663e-03	1.537712e-01	5.739893e-02	9.637224e-02	-1.948666e-02	2.094092e-02	-1.467806e-03	-3.988746e-03	-3.462179e-03	-5.265666e-04
214           	2.862837e-02	3.524858e-02	-6.620211e-03	1.536809e-01	5.738205e-02	9.629888e-02	-1.945842e-02	2.093440e-02	-1.466883e-03	-3.988461e-03	-3.461114e-03	-5.273471e-04
215           	2.861522e-02	3.523527e-02	-6.620052e-03	1.535935e-01	5.736299e-02	9.623047e-02	-1.943374e-02	2.092766e-02	-1.466022e-03	-3.988171e-03	-3.460107e-03	-5.280639e-04
216           	2.860298e-02	3.522224e-02	-6.619261e-03	1.535085e-01	5.734187e-02	9.616664e-02	-1.941239e-02	2.092075e-02	-1.465213e-03	-3.987880e-03	-3.459153e-03	-5.287275e-04
217           	2.859161e-02	3.520951e-02	-6.617905e-03	1.534259e-01	5.731879e-02	9.610706e-02	-1.939414e-02	2.091371e-02	-1.464461e-03	-3.987590e-03	-3.458256e-03	-5.293337e-04
218           	2.858104e-02	3.519706e-02	-6.616020e-03	1.533451e-01	5.729379e-02	9.605128e-02	-1.937874e-02	2.090654e-02	-1.463771e-03	-3.987300e-03	-3.457420e-03	-5.298792e-04
219           	2.857120e-02	3.518483e-02	-6.613639e-03	1.532659e-01	5.726696e-02	9.599893e-02	-1.936598e-02	2.089924e-02	-1.463140e-03	-3.987008e-03	-3.456644e-03	-5.303645e-04
